Church,District Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stopover 2,Overspill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guilstone,Parktown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Houghton Park,Parktown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parktown East,Parktown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parktown Main,Parktown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parktown West,Parktown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bethsaida Special Needs,Prospect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mainway Meadows Jordan,Prospect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mainway West,Prospect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prospect,Prospect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prospect Central,Prospect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterfalls East,Prospect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eyecourt,Retreat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eyestone,Retreat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retreat,Retreat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retreat Central,Retreat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retreat East,Retreat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retreat Main,Retreat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Retreat South,Retreat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supersands,Retreat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alpha,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bethel - Rusape,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chemarima,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cheneka,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chindukuro,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chitora,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gunda - Rusape,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jerwa,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mabhande,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mabvuwo,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Makoni West - Chiware,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Makoni West - Domboreshato,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manonga,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Masvosva,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ngove,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nharire - Makoni West,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyamapembere,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rusape Central,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rusape East,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rusape North,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rusape West,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsanzaguru,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsanzaguru Central,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zindoga,Rusape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Pisgah,Ruwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruwa Central,Ruwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruwa East,Ruwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruwa Multicultural,Ruwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruwa North,Ruwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruwa South,Ruwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timire Park Main,Ruwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advent Hope,Seke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Border,Seke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chakadini,Seke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chihota Central,Seke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chihota West,Seke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chirimamhunga,Seke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chitsvedemo,Seke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dema,Seke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dema Central,Seke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dzandura,Seke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mahusekwa,Seke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mt Horeb,Seke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mushonga,Seke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northview Central,Seke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northview East,Seke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North-view South,Seke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northview West,Seke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyandoro I,Seke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyandoro II,Seke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southlands,Stoneridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southlands East,Stoneridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stoneridge,Stoneridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stoneridge Central,Stoneridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stoneridge East,Stoneridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stoneridge North,Stoneridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stoneridge Riverside,Stoneridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stoneridge South,Stoneridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stoneridge West,Stoneridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grobbie Park,Waterfalls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ideal/Forbes,Waterfalls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterfalls Central,Waterfalls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterfalls North,Waterfalls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterfalls South,Waterfalls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterfalls West,Waterfalls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterfalls Adventist High School,Waterfalls Adventist High School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bita,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bonongwe,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chadoka,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chamatendere,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chard,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinei West,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chinyonga,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collace,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Club,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dean,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dendenyore,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fels,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gandamasungo,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Goto,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gotora,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gunda,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jenya,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magamba,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maguni,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Makurumure,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Makwarimba,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manhango,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manyimo,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manzverengi,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mapiye,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marita,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maruta,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matsine,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matsvai,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murwira East-wedza,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Murwira-wedza,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mutokwe,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mutukwa,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mutukwa 2,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nelson Vamba,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ngurumbiri,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nhumwa,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyamidzi,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyamupara,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nyeri,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pabani,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapako,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southlawn,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wedza,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wedza East- Wedza,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zana,Wedza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philadelphia English Speaking,Zengeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zengeza 1,Zengeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zengeza 1 West,Zengeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zengeza 2,Zengeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zengeza 3,Zengeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zengeza Central,Zengeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zengeza East,Zengeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zengeza South,Zengeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chipukutu,Zimre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimre Park East,Zimre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimre Park Main,Zimre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimre West,Zimre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
